frame_number,processing_time
1,16.8282
3,16.8571
5,16.7727
7,16.8196
9,16.8357
11,16.8782
13,16.8635
15,16.7523
17,16.897
18,16.7689
20,16.7723
22,16.8456
24,17.3205
25,16.737
27,16.7602
29,16.8556
31,16.8919
33,16.9505
35,16.7062
37,16.8922
39,17.1285
40,16.8428
42,16.7412
43,17.1567
45,16.7198
47,17.3276
48,16.7186
50,16.8192
52,16.9327
54,16.8183
56,16.9558
58,16.902
60,16.7386
62,16.7411
64,16.9537
66,16.7684
68,16.8321
69,16.7384
71,17.2736
72,16.8507
74,16.7745
76,16.8349
78,16.8627
80,16.9175
82,16.8235
84,16.7311
86,17.1629
87,16.7962
89,16.8039
91,16.7855
93,16.8652
94,17.4257
95,16.7156
97,16.7645
99,16.7763
100,16.7824
101,16.563
102,17.0271
103,16.7189
105,17.1086
106,17.1181
108,16.7452
110,17.3386
111,16.7663
113,16.8012
115,16.759
117,16.7782
118,17.3026
119,16.8493
121,16.6836
123,16.6868
125,16.7794
127,16.9788
129,16.7862
131,16.8346
133,16.9377
135,16.9238
137,16.7397
139,16.9594
141,16.7913
143,16.9808
145,16.7665
147,16.8038
149,16.7375
150,17.4299
151,16.7368
153,16.7937
155,16.7831
157,16.9332
159,16.9717
161,16.812
163,16.7889
164,16.6588
165,16.5908
167,17.3494
169,16.9057
171,16.9218
172,16.6363
174,17.3432
176,16.8102
177,16.5278
178,16.7547
180,16.7687
181,16.7101
183,16.8724
185,16.729
186,16.7038
188,16.9049
190,17.3533
191,16.9044
193,16.7818
195,16.7055
197,16.6032
198,17.1876
199,16.8505
201,16.7006
203,16.7924
205,16.7982
207,16.6884
208,16.9796
210,16.6868
212,16.8239
214,16.7799
216,16.885
218,16.8128
220,16.9158
222,16.8413
224,16.9268
226,16.8225
228,16.844
230,17.2683
232,16.9338
234,16.7228
235,16.6965
236,16.6226
238,16.8288
240,16.9328
241,16.8121
243,16.7644
245,16.675
246,16.7848
248,17.1013
249,16.973
251,16.675
252,16.7552
254,16.7908
256,17.3721
257,16.8958
259,16.7599
261,16.7713
263,16.783
264,16.7144
265,16.6345
266,16.959
268,16.7475
270,16.8866
272,16.7601
274,16.9621
276,16.7702
278,16.8767
280,16.8014
282,17.0448
284,16.8197
286,16.8704
288,16.8032
289,16.785
291,16.9807
293,16.842
295,16.9258
297,16.7932
299,16.8338
301,16.8497
303,16.8218
304,16.6258
306,17.2436
307,16.8578
309,16.8053
311,16.7929
313,16.7318
314,16.7659
