frame_number,processing_time
1,16.3248
3,16.3273
5,16.3896
7,16.375
9,16.3995
11,16.3209
13,16.4052
15,16.3371
17,16.4095
18,16.2897
19,16.303
20,16.2692
21,16.2827
22,16.2778
23,16.2299
24,16.3248
25,16.2411
26,16.2506
27,16.2602
28,16.2776
29,16.2104
30,16.3609
31,16.4165
33,16.4406
35,16.4254
36,16.3123
37,16.2801
39,16.368
40,16.2493
41,16.2944
42,16.278
43,16.2969
44,16.3397
45,16.2775
46,16.2131
47,16.3405
48,16.2612
49,16.386
50,16.3258
51,16.4287
52,16.2456
54,16.3674
56,16.3929
57,16.254
58,16.2987
59,16.2298
60,16.296
61,16.2416
62,16.3626
63,16.335
65,16.3196
66,16.2388
67,16.2541
68,16.3556
69,16.2887
71,16.3188
72,16.2413
73,16.2744
74,16.2613
75,16.2489
76,16.2575
77,16.2341
78,16.2515
79,16.2784
80,16.3516
81,16.2838
83,16.3403
85,16.3867
86,16.2513
87,16.3584
88,16.249
89,16.2838
90,16.2378
91,16.3379
92,16.2352
93,16.3189
94,16.2535
95,16.3281
96,16.4963
97,16.2733
99,16.3135
100,16.3198
101,16.3005
103,16.3606
104,16.3195
105,16.2768
106,16.2336
107,16.2435
108,16.2765
109,16.2863
110,16.3165
111,16.326
112,16.2071
113,16.3581
114,16.2422
115,16.3105
116,16.2501
117,16.2831
118,16.2339
119,16.3085
120,16.2702
121,16.3342
122,16.2681
123,16.2729
124,16.7033
125,16.4408
127,16.3796
128,16.3143
129,16.2712
130,16.2541
131,16.4281
132,16.3162
134,16.3366
135,16.3211
136,16.3039
138,16.3541
139,16.3657
140,16.3308
141,16.3698
142,16.2715
143,16.3572
144,16.2829
145,16.2584
147,16.5519
149,16.3296
150,16.1999
151,16.2742
152,16.3185
153,16.2946
155,16.4161
156,16.4969
157,16.4339
159,16.3647
161,16.3534
162,16.2638
163,16.2438
164,16.2741
165,16.2846
166,16.276
167,16.4049
169,16.3421
170,16.2457
171,16.2413
172,16.2742
173,16.3344
174,16.2338
175,16.3458
176,16.3203
177,16.3156
178,16.302
179,16.2554
180,16.3629
181,16.327
183,16.7955
184,16.3895
186,16.359
187,16.3869
188,16.3102
189,16.3356
190,16.2941
191,16.3938
192,16.4146
193,16.3066
194,16.3501
195,16.2617
196,16.2697
197,16.3401
198,16.2949
199,16.9978
200,16.5023
202,16.4451
203,16.4121
204,16.2586
205,16.2544
206,16.3177
207,16.2509
208,16.3044
209,16.3072
210,16.4684
211,16.2856
213,16.4633
215,16.5721
217,16.4699
219,16.4463
220,16.3272
221,16.4585
222,16.409
223,16.2877
224,16.383
226,16.375
227,16.3197
228,16.9283
229,16.3631
231,16.4795
233,16.439
235,16.5546
236,16.2514
237,16.3485
238,16.3827
240,16.3627
242,16.4406
243,16.3853
245,16.4394
246,16.3031
247,16.2962
249,16.4381
250,16.3651
251,16.2869
252,16.3237
253,16.3707
255,16.413
256,16.3484
258,16.4187
260,16.4999
261,16.3205
263,16.5451
264,16.344
266,16.4676
267,16.5331
268,16.4554
270,16.4347
271,16.3746
272,16.3422
274,16.4449
275,16.3555
276,16.3356
277,16.2768
279,16.7118
280,16.4359
282,16.4325
283,16.322
285,16.369
287,16.3196
288,16.2839
289,16.2473
290,16.2797
291,16.6541
292,16.4002
294,16.3313
296,16.3352
297,16.3804
298,16.2786
300,16.3272
301,16.2966
302,16.2283
303,16.6402
304,16.3515
306,16.3289
307,16.3731
308,16.2944
309,16.2822
310,16.3009
311,16.2734
312,16.263
313,16.228
314,16.2481
315,16.2894
316,16.3243
318,16.3664
320,16.3181
321,16.3595
322,16.2958
324,16.3074
325,16.3484
326,16.6658
327,16.449
329,16.3205
330,16.3587
331,16.3112
333,16.339
334,16.3211
335,16.2898
336,16.3388
337,16.2342
338,16.3204
339,16.379
341,16.3497
342,16.2851
343,16.4478
344,16.3561
346,16.3606
348,16.3477
349,17.0203
350,16.4548
352,16.3318
353,16.3025
354,16.2391
355,16.3416
356,16.248
358,16.3362
359,16.332
360,16.7392
361,16.4847
363,16.3358
364,16.3399
365,16.2595
367,16.3338
368,16.5845
370,16.8061
372,16.4271
373,16.4211
375,16.3691
377,16.3865
379,16.4373
380,16.3298
381,16.2879
383,16.415
384,16.3189
386,16.3959
387,16.3614
388,16.3112
390,16.3242
391,16.369
392,16.3128
393,16.3168
394,17.0315
395,16.3929
397,16.3423
399,16.3577
401,16.3242
403,16.3213
404,16.3404
405,16.3425
406,16.3896
407,16.3328
409,16.3794
410,16.3372
411,16.312
412,16.4435
413,16.2513
414,16.3062
415,16.2831
416,16.3184
417,16.7105
418,16.4023
420,16.309
421,16.2942
422,16.2929
423,16.2444
424,16.25
425,16.2077
426,16.2968
427,16.2363
428,17.0863
429,16.5042
431,16.3474
432,16.3464
433,16.332
434,16.2289
435,16.3701
436,16.3073
437,16.3033
438,16.2747
439,16.9155
440,16.384
442,16.3603
443,16.3407
444,16.294
446,16.3921
448,16.3852
450,16.3503
452,16.4123
454,16.4365
455,16.2529
456,16.3763
457,16.257
458,16.3741
459,16.2523
461,16.4045
462,16.374
463,16.402
465,16.4611
466,16.3196
467,16.2269
469,16.4733
470,16.3224
472,16.3841
473,17.1417
474,16.4388
476,16.379
477,16.3029
478,16.2708
479,16.3497
480,16.3257
482,16.4307
483,16.4196
484,16.2459
486,16.3795
488,16.4167
489,16.2834
491,16.4451
493,16.3631
494,16.3387
495,16.2991
496,16.2767
497,16.4328
499,16.3445
501,16.3841
502,16.2101
503,16.3368
504,16.2401
505,16.2708
506,16.2395
507,16.9214
508,16.4677
510,16.3077
511,16.2889
512,16.254
514,16.3306
515,16.2531
516,16.2458
517,16.2749
518,16.2095
519,16.4085
520,16.2824
522,16.3388
524,16.3185
526,16.4135
528,16.3854
529,16.3129
530,16.4109
531,16.5001
533,16.3194
535,16.3452
536,16.401
537,16.2464
538,16.2355
539,16.3229
540,16.2454
541,16.2548
542,16.2449
543,16.3962
545,16.3681
547,16.3427
548,16.3103
550,16.3326
551,16.2938
552,16.2632
553,17.3137
554,16.2859
556,16.3101
557,16.3693
558,16.2259
559,16.2338
560,16.3151
562,16.3361
563,16.2164
564,16.2787
565,16.25
566,16.4238
568,16.4172
570,16.3246
571,16.3747
572,16.2712
573,16.228
574,16.2068
575,16.2919
576,16.6289
577,16.4148
579,16.3606
580,16.2558
581,16.237
582,16.2188
583,16.2799
584,16.3046
585,16.2689
586,16.2534
587,16.3775
588,16.4564
589,16.2776
591,16.3828
592,16.4072
593,16.2856
595,16.3601
596,16.3562
597,16.2594
599,16.8288
600,16.4996
602,16.5734
603,16.3652
605,16.4136
606,16.4963
607,16.3183
609,16.3794
610,16.3028
611,17.135
612,16.3622
614,16.398
616,16.3393
617,16.4422
618,16.2862
619,16.3258
620,16.362
621,16.2402
622,16.2789
623,16.2974
624,16.4674
626,16.3578
627,16.4733
628,16.2698
629,16.4091
630,16.2855
631,16.367
632,16.3501
634,17.0036
635,16.4517
637,16.3831
638,16.3591
639,16.3202
640,16.2739
641,16.2527
642,16.2637
643,16.2469
644,16.2881
645,16.266
647,16.5585
649,16.3984
650,16.4515
651,16.3645
653,16.3873
654,16.2624
655,16.2601
656,16.2167
657,16.2265
658,16.2358
659,16.4135
661,16.3558
662,16.2463
663,16.2425
664,16.2261
665,16.3273
666,16.2529
667,16.332
668,16.2657
670,16.4946
672,16.3694
674,16.3328
675,16.2593
676,16.2294
677,16.2055
678,16.2587
679,16.2205
680,16.3533
681,16.714
682,16.5359
684,16.3315
685,16.3377
686,16.2628
687,16.2441
688,16.2397
689,16.3271
690,16.2264
691,16.2069
692,16.3129
693,16.2894
694,16.459
696,16.3228
697,16.2459
698,16.2312
699,16.2165
700,16.235
701,16.2472
702,16.2575
703,16.2375
704,17.1302
705,16.4538
707,16.3253
708,16.2602
709,16.2064
710,16.3924
711,16.2723
713,16.4029
715,16.3753
717,16.495
719,16.3264
720,16.2257
721,16.242
722,16.2611
723,16.2373
724,16.2421
725,16.2654
726,16.2498
727,16.2106
728,16.3692
729,16.4267
731,16.3383
732,16.3251
733,16.2179
734,16.2543
735,16.2475
736,16.3116
737,16.2967
738,16.2717
739,17.1001
740,16.3783
742,16.3419
743,16.1971
744,16.3658
745,16.321
746,16.2872
747,16.5252
748,16.2513
749,16.2862
750,16.3259
752,16.4843
754,16.3615
755,16.2696
756,16.3601
757,16.3168
759,16.3818
761,16.4045
762,16.2527
764,16.4443
766,16.399
767,16.2972
769,16.3525
770,16.4524
771,16.3684
772,16.4013
773,16.255
775,16.6536
777,16.392
779,16.4529
780,16.3439
781,16.2907
783,16.3674
785,16.4178
786,17.1006
787,16.3194
789,16.3719
791,16.4044
793,16.361
795,16.453
797,16.3762
798,16.5369
799,16.4478
801,16.5249
803,16.3606
805,16.3566
806,16.3965
807,16.2781
809,16.8829
810,16.4807
812,16.3565
814,16.3854
815,16.2482
816,16.3066
817,16.2586
818,16.3683
819,16.3434
821,16.8337
822,16.4917
824,16.3472
826,16.3419
827,16.2759
828,16.4291
829,16.258
830,16.3516
831,16.2894
833,16.4773
834,16.4055
836,16.4027
838,16.4278
839,16.3354
841,16.3677
842,16.3523
843,16.3029
845,16.5761
847,16.3363
848,16.4171
849,16.2755
851,16.3967
852,16.33
853,16.3001
854,16.3375
855,16.2812
857,16.5566
859,16.3954
860,16.3765
861,16.4203
862,16.3228
863,16.3214
865,16.3745
867,16.3547
869,16.3839
871,16.3701
872,16.2939
873,16.4104
875,16.3921
876,16.3409
877,16.3823
878,16.3078
879,17.4252
880,16.5453
882,16.3685
883,16.3072
885,16.3776
887,16.3969
888,16.3142
889,16.2627
890,16.3068
891,16.6793
892,16.3898
894,16.3866
895,16.217
896,16.5007
897,16.2676
899,16.3663
900,16.2701
901,16.2274
902,16.2256
903,16.2727
904,16.4204
906,16.3885
908,16.3721
909,16.2533
910,16.2403
911,16.2957
912,16.2927
913,16.2717
914,16.9274
915,16.4108
917,16.3663
918,16.2385
919,16.2575
920,16.3194
921,16.2678
922,16.2891
923,16.2616
924,16.2544
925,16.289
926,17.212
927,16.3592
929,16.4145
931,16.3417
932,16.2581
933,16.2475
934,16.4325
935,16.2386
936,16.2372
937,16.2454
938,16.272
939,16.3896
941,16.3514
942,16.3177
943,16.2348
944,16.2765
945,16.2415
946,16.2887
947,16.3275
948,16.2812
950,16.4145
951,16.3912
953,16.353
954,16.2796
955,16.2807
956,16.31
957,16.235
958,16.3416
959,16.4027
960,16.3541
962,16.6293
964,16.3408
965,16.2536
966,16.2448
968,16.4578
970,16.322
971,16.4919
972,16.2634
973,16.8229
974,16.5006
976,16.3747
977,16.2838
978,16.2673
979,16.2911
980,16.2291
981,16.238
982,16.2439
983,16.2183
984,16.2707
986,16.3951
988,16.3267
989,16.2515
990,16.2694
992,16.3249
993,16.3299
994,16.2575
995,16.2503
996,16.767
997,16.2794
999,16.3107
1001,16.3707
1002,16.3877
1003,16.2468
1005,16.3244
1006,16.4065
1007,16.2708
1008,16.5337
1009,16.3377
1011,16.3609
1013,16.3582
1014,16.3117
1015,16.2773
1016,16.263
1017,16.2397
1018,16.3185
1019,16.2395
1020,16.3833
1021,16.3404
1023,16.3883
1024,16.3122
1026,16.3643
1028,16.3815
1030,16.3412
1031,17.2671
1032,16.478
1034,16.3287
1036,16.3365
1037,16.2711
1038,16.3616
1039,16.2528
1040,16.2793
1041,16.347
1042,16.2621
1043,17.0488
1044,16.4821
1046,16.3355
1047,16.3314
1048,16.2794
1049,16.2491
1050,16.2795
1051,16.3216
1052,16.2793
1053,16.272
1054,16.2453
1055,16.2864
1056,16.4315
1058,16.3275
1059,16.3551
1060,16.2134
1061,16.2482
1062,16.3042
1063,16.2464
1064,16.2755
1065,16.2654
1066,16.8975
1067,16.4614
1069,16.3117
1070,16.2939
1071,16.2979
1073,16.3505
1074,16.32
1075,16.2678
1076,16.3576
1077,16.2563
1078,17.2412
1079,16.4039
1081,16.3056
1082,16.2964
1083,16.4032
1084,16.2468
1085,16.32
1087,16.3899
1088,16.2653
1089,16.2521
1090,16.6679
1091,16.3757
1093,16.332
1094,16.2813
1095,16.2595
1097,16.3621
1098,16.2898
1099,16.2396
1100,16.3915
1101,16.7348
1102,16.4766
1104,16.365
1106,16.3827
1108,16.3271
1109,16.2977
1110,16.2654
1111,16.2649
1112,16.3794
1113,16.5706
1114,16.5152
1116,16.3913
1117,16.2767
1118,16.2935
1119,16.2661
1120,16.3139
1121,16.2679
1122,16.2748
1123,16.2616
1124,16.2509
1125,16.3058
1126,16.4279
1128,16.3527
1129,16.2952
1130,16.3164
1132,16.3759
1133,16.3216
1134,16.2566
1135,16.2931
1136,16.7274
1137,16.4173
1139,16.3546
1141,16.3993
1142,16.2846
1143,16.2965
