frame_number,processing_time
1,3.1521
2,2.9632
3,3.0401
4,3.0511
5,3.0534
6,3.1548
7,2.951
8,2.9947
9,3.1092
10,3.6405
11,3.1689
12,3.0593
13,2.9044
14,2.9998
15,3.0349
16,3.2364
17,3.0756
18,3.698
19,2.9914
20,3.1216
21,3.24
22,3.0924
23,2.9878
24,3.1668
25,3.1395
26,3.5656
27,3.1172
28,3.0018
29,3.1231
30,3.2676
31,2.9571
32,3.0396
33,2.9985
34,3.8126
35,3.1884
36,2.9747
37,3.1625
38,3.0189
39,3.1366
40,2.8973
41,2.9127
42,2.922
43,3.4925
44,3.1474
45,3.0284
46,3.1706
47,2.959
48,3.0959
49,2.989
50,3.1332
51,3.006
52,3.8127
53,3.0236
54,3.5449
55,3.0987
56,2.8797
57,3.1797
58,2.9532
59,2.9391
60,3.1504
61,3.7284
62,3.056
63,3.1782
64,3.0584
65,3.0764
66,3.0555
67,3.0182
68,3.0682
69,3.0585
70,2.868
71,2.8798
72,3.1834
73,2.9085
74,3.1567
75,3.045
76,2.9906
77,3.0631
78,3.0949
79,3.0395
80,3.9914
81,3.118
82,2.9335
83,3.1296
84,2.9541
85,2.9108
86,3.073
87,2.9875
88,2.9383
89,3.0994
90,3.0252
91,3.0557
92,2.9636
93,3.1888
94,3.0014
95,3.0452
96,2.9192
97,2.9534
98,3.2471
99,2.9825
100,2.9406
101,3.2183
102,3.0187
103,3.0198
104,3.0309
105,3.032
106,3.1751
107,3.005
108,3.0087
109,3.0681
110,3.0868
111,3.0667
112,2.865
113,2.8769
114,3.14
115,2.9533
116,2.8817
117,3.0597
118,3.191
119,3.0574
120,3.0646
121,3.0642
122,2.9518
123,3.173
124,2.922
125,3.13
126,3.0713
127,2.8665
128,3.1012
129,2.9704
130,3.5534
131,3.1092
132,3.0581
133,2.9534
134,3.0901
135,2.9424
136,2.9405
137,3.1322
138,2.9679
139,2.9206
140,3.1772
141,3.2133
142,3.0485
143,2.9855
144,3.1435
145,2.9406
146,3.0721
147,3.0921
148,2.9983
149,3.0712
150,3.0163
151,3.27
152,3.1232
153,3.1524
154,2.8945
155,3.2824
156,2.9631
157,2.8319
158,3.092
159,2.9452
160,3.0166
161,3.01
162,3.8533
163,3.116
164,3.1175
165,3.1221
166,2.8671
167,3.0475
168,2.9823
169,2.9504
170,3.0554
171,2.9081
172,2.974
173,3.8441
174,3.1355
175,3.0106
176,3.1597
177,2.9834
178,2.8666
179,3.1222
180,3.0494
181,2.8745
182,3.0976
183,2.9651
184,4.453
185,3.3941
186,3.0051
187,2.9911
188,2.9295
189,3.0728
190,2.9078
191,2.8973
192,3.055
193,2.8318
194,2.9347
195,3.2005
196,2.9093
197,3.143
198,3.0293
199,2.867
200,3.1081
201,3.0775
202,2.8837
203,3.1814
204,2.9471
205,2.9744
206,3.0506
207,3.6718
208,3.0013
209,2.8973
210,2.9077
211,3.0134
212,2.8731
213,3.0706
214,2.8569
215,3.1677
216,2.9318
217,3.1676
218,3.046
219,3.6608
220,3.0338
221,2.9621
222,3.0322
223,2.9405
224,2.8098
225,3.0897
226,2.8973
227,3.142
228,3.0792
229,2.8905
230,3.1146
231,3.8354
232,3.0702
233,3.0136
234,2.9486
235,3.1058
236,2.945
237,2.8852
238,3.0816
239,2.9277
240,3.1057
241,2.9735
242,3.0543
243,3.5739
244,3.0312
