frame_number,processing_time
1,2.9783
2,3.199
3,2.9528
4,2.9236
5,3.1906
6,3.0521
7,2.9705
8,3.0241
9,3.1273
10,2.9415
11,2.9866
12,3.0258
13,3.1482
14,3.0761
15,3.1591
16,3.0708
17,3.1006
18,3.0441
19,2.9145
20,3.2508
21,2.9361
22,2.9167
23,2.9454
24,3.1007
25,3.1334
26,3.2341
27,3.0181
28,2.8953
29,2.968
30,3.0372
31,3.1006
32,3.056
33,2.8517
34,3.0243
35,3.1256
36,3.1212
37,3.0267
38,2.9498
39,2.9486
40,3.0563
41,3.2229
42,2.8901
43,3.0162
44,3.1208
45,3.1625
46,2.9369
47,3.1088
48,3.0333
49,3.1126
50,3.0409
51,2.9876
52,3.1231
53,3.5166
54,2.9901
55,3.2322
56,3.1604
57,2.9504
58,3.1548
59,3.2179
60,2.9466
61,3.0451
62,3.0222
63,3.0107
64,2.975
65,3.0262
66,3.1955
67,2.9569
68,3.1744
69,2.9937
70,3.0932
71,3.1203
72,2.943
73,3.1252
74,3.1213
75,2.9359
76,3.2062
77,3.2019
78,2.9348
79,3.1135
80,2.9428
81,3.1881
82,2.9095
83,2.9646
84,3.0537
85,3.0957
86,2.9784
87,3.1231
88,3.1405
89,2.9671
90,3.1337
91,3.1012
92,3.118
93,2.9738
94,3.793
95,3.1699
96,3.1775
97,3.1385
98,3.07
99,3.0769
100,2.9163
101,3.0783
102,3.0438
103,3.1834
104,3.0089
105,3.0414
106,3.0473
107,3.157
108,3.136
109,3.1174
110,3.0583
111,2.9921
112,3.0331
113,3.0065
114,3.1529
115,2.8952
116,3.6227
117,3.0038
118,3.044
119,3.1003
120,2.9617
121,3.2645
122,3.2279
123,3.0118
124,3.0967
125,3.0679
126,3.2986
127,3.1909
128,3.0433
129,3.0973
130,3.1402
131,2.9436
132,3.0402
133,2.9546
134,3.1774
135,3.0479
136,3.1139
137,3.1451
138,2.908
139,3.0886
140,2.9928
141,3.1038
142,2.9503
143,2.9579
144,3.2268
145,3.2071
146,2.961
147,3.0951
148,3.1801
149,3.0508
150,2.8534
151,3.2493
152,2.8527
153,3.0944
154,2.9642
155,3.0915
156,3.078
157,3.1262
158,2.9569
159,3.2599
160,2.9758
161,3.1904
162,3.159
163,2.9814
164,3.1355
165,2.9437
166,3.0224
167,2.9222
168,3.1154
169,2.8458
170,2.9747
171,3.0721
172,2.9909
173,3.1486
174,2.994
175,3.1424
176,3.0509
177,3.1436
178,3.064
179,3.1214
180,3.0795
181,2.8022
182,3.2259
183,3.2117
184,3.1381
185,2.9693
186,2.9047
187,3.0992
188,3.0494
189,3.0776
190,3.0372
191,3.1369
192,2.8709
193,3.1941
194,3.1563
195,2.878
196,2.9994
197,3.0011
198,2.9958
199,2.9915
200,3.1795
201,2.9305
202,2.9411
203,3.0774
204,2.9698
205,3.0992
206,2.9601
207,3.164
208,3.0753
209,2.9104
210,3.1288
211,3.0528
212,3.1418
213,2.9507
214,3.0769
215,3.0235
216,3.057
217,3.1366
218,3.0796
219,2.892
220,3.1455
221,3.1019
222,3.0681
223,2.9061
224,3.0905
225,2.9568
226,3.0089
227,2.9206
228,3.0685
229,3.0332
230,3.2028
231,3.2144
232,2.9139
233,3.0941
234,2.9875
235,3.1545
236,3.0631
237,2.9281
238,3.1817
239,3.0236
240,3.1264
241,2.9305
242,2.9462
243,3.8469
244,2.9854
245,3.1833
246,2.849
247,2.9579
248,3.1618
249,2.9882
250,3.0834
251,3.0117
252,3.0306
