frame_number,processing_time
1,3.2547
2,3.1766
3,3.0471
4,3.0518
5,3.0758
6,3.0075
7,3.7569
8,3.0997
9,2.9647
10,3.0814
11,3.0945
12,3.19
13,3.0917
14,2.9256
15,3.1107
16,3.0776
17,3.1144
18,2.9869
19,3.1135
20,3.0006
21,2.8903
22,3.1394
23,2.8672
24,2.9196
25,3.0383
26,3.1074
27,2.9688
28,2.9356
29,3.0487
30,2.9783
31,3.1494
32,3.0906
33,3.1303
34,3.0389
35,3.117
36,3.2462
37,2.8912
38,2.8877
39,3.1046
40,3.0949
41,3.0256
42,2.936
43,2.9706
44,2.9747
45,3.1762
46,3.1138
47,2.9946
48,3.01
49,3.1516
50,3.4817
51,3.1451
52,2.8896
53,2.894
54,2.9144
55,3.4938
56,3.0409
57,2.9518
58,3.0828
59,2.9864
60,3.0788
61,3.2638
62,3.172
63,3.0
64,3.1034
65,3.0669
66,3.1417
67,3.488
68,3.3238
69,3.0749
70,3.0983
71,3.2939
72,3.202
73,3.0411
74,3.1091
75,3.1044
76,3.0522
77,3.0415
78,2.9493
79,3.3465
80,3.0773
81,3.0158
82,3.1204
83,2.8875
84,2.9786
85,3.0261
86,2.901
87,3.1763
88,3.0072
89,3.1094
90,3.0453
91,3.1845
92,3.06
93,3.0396
94,3.0045
95,3.0286
96,2.9458
97,3.0224
98,2.9682
99,3.1119
100,3.1219
101,2.9582
102,3.0851
103,3.0488
104,3.1227
105,3.0977
106,3.1384
107,3.1274
108,2.9845
109,3.1649
110,3.0066
111,2.8775
112,3.4387
113,3.13
114,2.891
115,3.034
116,3.0671
117,3.1002
118,3.0276
119,3.3924
120,3.0549
121,2.9066
122,3.0387
123,2.9926
124,3.2023
125,2.9182
126,3.0746
127,3.1306
128,3.1175
129,2.9127
130,3.1669
131,2.9494
132,3.1083
133,3.0568
134,3.5932
135,3.0767
136,2.9775
137,3.4922
138,2.9558
139,3.1868
140,2.9571
141,3.1329
142,3.4251
143,3.1937
144,2.9948
145,3.3339
146,3.0222
147,3.0764
148,3.0515
149,3.1104
150,3.148
151,3.0811
152,3.0243
153,2.8883
154,3.4536
155,3.068
156,2.8964
157,3.1549
158,3.2453
159,3.1952
160,3.109
161,2.8966
162,3.0486
163,2.9834
164,2.8864
165,3.1577
166,3.0841
167,3.0148
168,3.0989
169,3.0071
170,3.275
171,2.9538
172,2.9599
