frame_number,processing_time
1,0.7494
2,0.8093
3,0.7783
4,0.8937
5,0.76
6,0.8156
7,0.8944
8,0.8076
9,0.8486
10,0.7875
11,0.8433
12,0.821
13,0.7468
14,1.0712
15,0.9249
16,0.7494
17,0.8796
18,0.7484
19,0.8406
20,0.7185
21,0.7683
22,0.7451
23,0.7163
24,0.7824
25,0.8858
26,0.8462
27,0.8676
28,0.8155
29,0.8212
30,0.85
31,0.8843
32,0.8478
33,0.8465
34,0.803
35,0.899
36,0.8464
37,0.7775
38,0.8536
39,0.888
40,0.7796
41,0.7626
42,0.8693
43,0.7249
44,0.747
45,0.7866
46,0.7802
47,0.8507
48,1.156
49,0.9024
50,0.761
51,0.7511
52,0.7279
53,0.8503
54,0.7443
55,0.7772
56,0.7641
57,0.7362
58,0.7371
59,0.735
60,0.7467
61,1.1122
62,0.7598
63,0.7856
64,0.808
65,0.8913
66,0.8955
67,0.8209
68,0.8226
69,0.9
70,0.8479
71,0.8797
72,0.784
73,0.799
74,0.8249
75,0.8111
76,0.7176
77,0.8371
78,0.8467
79,0.8887
80,0.7559
81,0.7969
82,0.8668
83,0.8193
84,1.152
85,0.767
86,0.8548
87,0.8668
88,0.7744
89,0.8779
90,0.8488
91,0.8989
92,0.8892
93,0.8566
94,0.8635
95,0.8368
96,0.7958
97,0.8229
98,0.8964
99,1.1458
100,0.8551
101,0.8748
102,0.9178
103,0.76
104,0.9265
105,0.8004
106,0.8945
107,0.8442
108,0.7958
109,0.8861
110,0.7962
111,0.7828
112,0.8659
113,0.7868
114,1.1617
115,0.8691
116,0.7399
117,0.8567
118,0.924
119,0.8196
120,0.8898
121,0.8592
122,0.8909
123,0.8575
124,0.7674
125,0.7758
126,0.9205
127,0.8531
128,0.859
129,0.8725
130,0.9052
131,0.7345
132,0.8767
133,0.845
134,0.8306
135,0.8671
136,0.9063
137,0.7538
138,0.8887
139,0.8603
140,0.8738
141,0.8136
142,0.9049
143,0.8662
144,0.7676
145,0.8051
146,0.8673
147,0.8449
148,0.8649
149,0.8571
150,0.9102
151,0.7787
152,0.9144
153,0.8589
154,0.9171
155,0.8544
156,0.8719
157,0.8609
158,0.8258
159,0.8684
160,0.8746
161,0.8335
162,0.8159
163,0.842
164,0.8139
165,0.756
166,0.7867
167,0.8681
168,1.0793
169,0.8621
170,0.7842
171,0.8528
172,0.836
173,0.8778
174,0.818
175,0.729
176,0.7425
177,0.8904
178,0.8536
179,0.8903
180,0.8422
181,0.8981
182,0.8627
183,0.8806
184,0.7481
185,0.8932
186,0.8447
187,0.8151
188,0.8952
189,0.9113
190,0.858
191,0.7768
192,0.7581
193,0.8007
194,0.7434
195,0.7789
196,0.7976
197,0.8016
198,0.737
199,0.8288
200,0.8507
201,0.9343
202,0.7725
203,0.7509
204,0.7929
205,0.7914
206,0.8
207,0.8251
208,0.7884
209,0.8579
210,0.8082
211,0.8773
212,0.8527
213,0.827
214,0.8411
215,0.7813
216,0.7777
217,0.8032
218,1.3446
219,0.7727
220,0.8471
221,0.8551
222,0.7696
223,0.7353
224,0.737
225,0.7681
226,0.8215
227,0.755
228,0.7473
229,0.8414
230,0.9157
231,0.7992
232,0.8187
233,0.8058
234,0.7335
235,0.8591
236,0.8147
237,0.8729
238,0.7733
239,0.8452
240,0.8379
241,0.7514
242,0.8548
243,0.7643
244,0.8446
245,0.7369
246,0.7324
247,0.7904
248,0.7699
249,0.713
250,0.8381
251,0.8116
252,0.8704
253,0.8438
254,0.8822
255,0.8183
256,0.8138
257,0.8488
258,0.8866
259,0.8499
260,0.7893
261,0.8002
262,0.8731
263,0.8697
264,0.9251
265,0.8553
266,0.7824
267,0.7631
268,0.7578
269,0.8101
270,0.7706
271,0.7495
272,0.77
273,0.8789
274,0.7449
275,0.7404
276,0.7625
277,0.8266
278,0.7204
279,0.9517
280,0.7565
281,0.7738
282,0.7938
283,0.8495
284,0.7227
285,1.057
286,0.8356
287,0.7777
288,0.8891
289,0.7381
290,0.7798
291,0.7378
292,0.7327
293,0.8409
294,0.7501
295,0.8423
296,0.7401
297,0.7644
298,0.88
299,0.8113
300,0.9355
301,0.7186
302,0.8725
303,0.8089
304,0.8134
305,0.8289
306,0.8535
307,0.8217
308,0.7599
309,0.7633
310,0.7402
311,0.8361
312,0.7949
313,0.8198
314,0.89
315,0.8106
316,0.9132
317,0.7906
318,0.8478
319,0.8284
320,0.8849
321,0.7746
322,1.1875
323,0.795
324,0.8107
325,0.8556
326,0.8566
327,0.8647
328,0.8192
329,0.8542
330,0.885
331,0.8689
332,0.9127
333,0.7737
334,0.8067
335,1.2525
336,0.8151
337,0.8393
338,0.8418
339,0.846
340,0.8452
341,0.82
342,0.8402
343,0.8299
344,0.79
345,0.8452
346,0.8145
347,0.8849
348,0.8742
349,0.7383
350,0.8251
351,0.8638
352,0.8641
353,0.8703
354,0.8272
355,0.856
356,0.8064
