frame_number,processing_time
1,0.8884
2,0.8603
3,0.873
4,0.7961
5,0.7919
6,0.8495
7,1.3378
8,0.8138
9,0.8123
10,0.8481
11,0.775
12,0.7494
13,0.7735
14,0.719
15,0.8038
16,0.742
17,0.8981
18,0.7321
19,0.7572
20,0.8074
21,0.7357
22,0.7985
23,0.8087
24,0.8344
25,0.8381
26,0.8091
27,0.8726
28,0.8155
29,0.8601
30,0.8895
31,0.807
32,0.7361
33,0.8064
34,0.7461
35,1.1141
36,0.7638
37,0.7939
38,0.8599
39,0.8307
40,0.8349
41,0.8311
42,0.7395
43,0.7228
44,0.7545
45,0.7879
46,0.7523
47,0.811
48,0.8991
49,0.7814
50,0.7862
51,0.7353
52,0.7957
53,0.7491
54,0.8719
55,0.8783
56,0.8947
57,0.8235
58,0.9062
59,0.8805
60,0.8864
61,0.8666
62,0.8973
63,0.8425
64,0.8297
65,0.8469
66,0.8426
67,0.885
68,0.9074
69,0.8339
70,0.9329
71,0.8211
72,0.9035
73,0.8742
74,0.9028
75,0.7979
76,0.833
77,0.8574
78,0.8385
79,0.8815
80,0.8532
81,0.8525
82,0.8541
83,0.8172
84,0.787
85,0.8021
86,1.2549
87,0.8592
88,0.8232
89,0.8228
90,0.7898
91,0.8525
92,0.8541
93,0.8602
94,0.8151
95,0.8527
96,0.8872
97,0.8335
98,0.9138
99,0.8878
100,0.771
101,0.7441
102,0.7606
103,0.8413
104,0.7455
105,0.8009
106,0.7825
107,0.7614
108,0.7519
109,0.7517
110,0.7649
111,0.7793
112,0.7412
113,0.9929
114,0.7768
115,0.738
116,0.8375
117,0.845
118,0.8514
119,0.7566
120,0.7676
121,0.8659
122,0.8481
123,0.7381
124,0.8475
125,0.8271
126,0.7938
127,0.8785
128,0.7975
129,0.7379
130,0.7862
131,0.7962
132,0.8399
133,0.8203
134,0.7501
135,0.8778
136,0.9107
137,0.8232
138,0.8999
139,0.7437
140,0.7798
141,0.7513
142,0.728
143,0.7408
144,0.8893
145,0.775
146,0.9179
147,0.8487
148,0.7967
149,0.8264
150,0.8106
151,0.7714
152,0.7471
153,0.8451
154,0.7721
155,0.7484
156,0.7589
157,0.8652
158,0.7477
159,0.8156
160,0.8238
161,0.7358
162,1.2605
163,0.7904
164,0.8496
165,0.8793
166,0.7958
167,0.8209
168,0.8421
169,0.834
170,0.877
171,0.8498
172,0.887
173,0.8435
174,0.8748
175,0.8631
176,0.8813
177,0.862
178,0.8206
179,0.7433
180,0.7595
181,0.8319
182,0.8064
183,0.7885
184,0.7069
185,0.7197
186,0.8521
187,0.7963
188,0.7338
189,0.7505
190,0.752
191,0.741
192,0.8663
193,0.8229
194,0.7958
195,0.8518
196,0.8187
197,0.7486
198,0.85
199,0.7713
200,0.7647
201,0.7925
202,0.762
203,0.865
204,0.7996
205,0.7532
206,0.7116
207,0.7054
208,0.724
209,0.843
210,0.8598
211,0.9899
212,0.8455
213,0.8736
214,0.8305
215,0.8734
216,0.813
217,0.8269
218,0.7087
219,0.7465
220,0.8677
221,0.875
222,0.7831
223,0.7493
224,0.8472
225,0.8546
226,0.7746
227,0.8057
228,0.811
229,0.7483
230,0.8032
231,0.8979
232,0.8196
233,0.7934
234,0.7784
235,0.7776
236,0.7707
237,0.8284
238,0.7809
239,0.8787
240,0.7847
241,0.8118
242,0.8368
243,0.7418
244,0.7299
245,0.8647
246,0.8486
247,0.787
248,0.8279
249,0.7749
250,0.7266
251,0.7521
252,0.7683
253,0.7389
254,0.8577
255,0.8945
256,0.8152
257,0.8786
258,0.7587
259,0.7502
260,0.8509
261,0.7683
262,0.7634
263,0.8148
264,0.7183
265,0.7336
266,0.7713
267,0.7576
268,0.761
269,0.8186
270,0.7194
271,0.8686
272,0.8601
