frame_number,processing_time
1,1.3487
2,1.2536
3,0.6196
4,16.2811
5,16.2959
6,16.3364
8,16.4223
9,16.3942
10,16.3539
12,16.376
13,16.3665
14,16.3057
15,16.3675
16,16.3605
17,16.3125
19,16.4476
21,16.3828
22,16.4173
23,16.3348
24,16.425
25,16.3101
26,16.3786
27,16.3162
28,16.9417
29,16.3701
31,16.374
32,16.3064
33,16.466
34,16.2868
36,16.3684
37,16.2983
38,16.8932
39,16.3495
41,16.373
42,16.4033
43,16.3012
44,16.3176
45,16.3118
46,16.4164
47,16.4532
49,16.4884
51,16.3898
52,16.2491
53,16.3754
54,16.3057
55,16.3229
56,16.2662
57,16.2862
58,16.5322
59,16.3346
61,16.3022
63,16.3752
64,16.3296
65,16.3311
66,16.3024
67,16.3277
68,16.6338
69,16.464
71,16.3645
73,16.4378
75,16.4456
76,16.4284
77,16.3401
79,16.478
81,16.4202
83,16.4462
84,16.4163
85,16.312
86,16.3857
87,16.3098
88,16.8882
89,16.4333
91,16.3807
92,16.398
94,16.352
96,16.353
98,16.6898
99,16.4896
101,16.3253
102,16.3898
103,16.3109
105,16.3798
107,16.3576
108,16.3437
109,16.3079
110,16.3669
112,16.3292
113,16.3766
114,16.3123
115,16.3091
116,16.2494
117,16.4614
118,16.3194
120,16.4716
122,16.381
123,16.386
124,16.306
126,16.3869
127,16.3588
128,16.2407
129,17.0686
130,16.4294
132,16.3708
133,16.3797
134,16.3145
136,16.3323
137,16.2471
138,16.2677
139,16.3135
140,16.2669
141,16.4041
143,16.3257
145,16.3246
146,16.2719
147,16.294
148,16.3265
149,16.2654
150,16.732
151,16.4466
153,16.3965
154,16.2819
155,16.3349
156,16.3139
157,16.34
158,16.313
159,16.3598
160,16.287
161,16.3887
162,16.4152
164,16.333
166,16.3682
168,16.347
170,16.4772
171,17.0305
172,16.3331
174,16.3576
175,16.4468
176,16.3082
178,16.4837
179,16.3251
180,16.3229
182,16.4055
183,16.3684
185,16.4141
186,16.3733
188,16.4096
190,16.5043
191,16.3183
192,16.8
193,16.3247
195,16.5095
196,16.4833
197,16.4479
198,16.3619
199,16.3547
200,16.2766
202,16.382
204,16.3711
206,16.4656
208,16.5444
209,16.3932
210,16.3886
211,16.305
212,16.2996
213,16.7251
214,16.4662
216,16.3993
217,16.2495
218,16.3475
219,16.2817
220,16.3812
221,16.2938
223,16.3297
