frame_number,processing_time
1,0.6561
2,0.7225
3,0.6027
4,0.6308
5,0.6175
6,0.6677
7,0.606
8,0.6354
9,0.6142
10,0.606
11,0.6118
12,0.7406
13,0.6281
14,0.7137
15,0.7086
16,0.5776
17,0.6417
18,0.6188
19,0.6047
20,0.6852
21,0.6121
22,0.594
23,0.6935
24,0.6463
25,0.632
26,0.655
27,0.6547
28,0.6672
29,0.6831
30,0.6606
31,0.6507
32,0.6071
33,0.6506
34,0.5714
35,0.6115
36,1.0599
37,0.6383
38,0.5894
39,0.9046
40,1.0629
41,0.6522
42,0.5978
43,0.7519
44,0.6582
45,0.6114
46,0.6364
47,0.668
48,0.6805
49,0.6549
50,0.5596
51,0.6058
52,0.5832
53,0.6753
54,0.6676
55,0.6251
56,0.8131
57,0.6848
58,0.6734
59,1.0911
60,0.6735
61,0.6318
62,0.6732
63,0.6268
64,0.67
65,0.753
66,0.7477
67,0.6391
68,0.6591
69,0.6328
70,0.6279
71,1.2288
72,0.6533
73,0.6598
74,0.6212
75,0.5969
76,0.6084
77,0.6229
78,0.5932
79,0.6741
80,0.6047
81,0.6177
82,0.6141
83,1.0886
84,0.7157
85,0.6987
86,0.6116
87,0.5922
88,0.6729
89,0.65
90,0.6179
91,0.6688
92,0.6394
93,0.5828
94,0.7029
95,0.9726
96,0.6273
97,0.7138
98,0.6505
99,0.6639
100,0.7223
101,0.6037
102,0.6583
103,0.6726
104,0.6164
105,0.6936
106,0.6379
107,1.0084
108,0.629
109,0.6142
110,0.6152
111,0.7084
112,0.623
113,0.6527
114,0.6077
115,0.6839
116,0.6801
117,0.6208
118,0.6863
119,0.733
120,0.8644
121,0.7047
122,0.6017
123,0.6866
124,0.6759
125,0.6534
126,0.6837
127,0.6601
128,0.6361
129,0.7139
130,0.6952
131,0.5782
132,1.0545
133,0.6301
134,0.5458
135,0.6835
136,0.7277
137,0.6137
138,0.6156
139,0.6179
140,0.6374
141,0.6679
142,0.6317
143,0.6535
144,0.6289
145,1.0643
146,0.6716
147,0.6665
148,0.6394
149,0.6476
150,0.6121
151,0.6368
152,0.694
153,0.6447
154,0.6873
155,0.6053
156,0.7546
157,0.6291
158,0.6682
159,0.7451
160,0.608
161,0.6269
162,0.6937
163,0.6165
164,0.6413
165,0.6428
166,0.635
167,0.6375
168,0.579
169,0.607
170,0.6624
171,0.6588
172,0.6513
173,0.6178
174,0.6383
175,0.6108
176,0.5969
177,0.6181
178,0.6509
179,0.6299
180,0.6114
181,0.5976
182,0.6486
183,1.0517
184,0.6007
185,0.6284
186,0.5874
187,0.6274
188,0.5906
189,0.6116
190,0.6008
191,0.6044
192,0.6227
193,0.6065
194,0.6249
195,0.5967
196,0.6835
197,0.6216
198,0.6268
199,0.6622
200,0.6596
201,0.6388
202,0.6023
203,0.6577
204,0.5738
205,0.6213
206,0.6143
207,0.6323
208,0.7343
209,0.6777
210,0.6139
211,0.6385
212,0.6515
213,0.6215
214,0.6473
215,0.6555
216,0.6396
217,0.6968
218,0.657
219,0.7419
220,0.6624
221,0.9896
222,0.6961
223,0.7678
224,0.6407
225,0.7618
226,0.6355
227,0.6477
228,0.7774
229,0.6936
230,0.5874
231,0.6757
232,0.6246
233,0.6084
234,1.171
235,0.6607
236,0.6121
237,0.7119
238,0.6089
239,0.6477
240,0.6158
241,0.6056
242,0.6162
243,0.6083
244,0.6535
245,0.6604
246,0.5947
247,0.6524
248,0.6131
249,0.6088
250,0.6076
251,0.6277
252,0.6409
253,0.637
254,0.6796
255,0.6921
256,0.6151
257,0.6256
258,0.5972
259,0.5895
260,0.65
261,1.0317
262,0.6238
263,0.6358
264,0.6122
265,0.6488
266,0.6714
267,0.6194
268,0.6098
269,0.6399
270,0.6999
271,0.6498
272,0.667
273,0.6449
274,0.6432
275,0.6049
276,0.6345
277,0.6856
278,0.5785
279,0.67
280,0.6172
281,0.6308
282,0.6102
283,0.6468
284,0.6239
285,0.6152
286,0.6373
287,0.7445
288,0.7978
289,0.6343
290,0.6325
291,0.5884
292,0.6187
293,0.6357
294,0.6165
295,0.6419
296,0.638
297,0.7246
298,0.5998
299,0.6301
300,0.6138
301,0.598
302,0.6062
303,0.5913
304,0.6286
305,0.6302
306,0.6055
307,0.6031
308,0.6427
309,0.5977
310,0.5932
311,0.6608
