frame_number,processing_time
1,3.276
2,3.3332
3,3.1466
4,3.115
5,3.0428
6,3.0195
7,3.1253
8,3.0905
9,3.2171
10,3.1131
11,3.0796
12,3.0367
13,3.2019
14,3.2285
15,2.9584
16,3.189
17,3.0856
18,3.0822
19,3.13
20,3.0148
21,3.0172
22,3.2468
23,3.1135
24,3.0705
25,3.1969
26,3.1562
27,3.2204
28,3.21
29,3.0501
30,3.0818
31,3.0511
32,3.0537
33,3.0773
34,3.1422
35,3.004
36,3.1029
37,3.2196
38,3.0481
39,3.1143
40,3.107
41,2.9654
42,3.2429
43,3.1194
44,2.9858
45,3.0834
46,3.1408
47,3.2931
48,3.1157
49,2.993
50,2.9253
51,3.1361
52,3.1003
53,3.0195
54,2.9787
55,3.1179
56,3.0468
57,3.1299
58,3.0515
59,3.083
60,3.1133
61,2.985
62,3.3524
63,3.0176
64,3.0192
65,3.159
66,2.9829
67,3.1272
68,2.9778
69,3.1251
70,3.0835
71,3.0128
72,3.1075
73,3.1827
74,2.9715
75,3.1125
76,3.0945
77,3.0545
78,3.121
79,2.9509
80,3.2118
81,3.1705
82,3.0327
83,3.1174
84,3.0046
85,3.0808
86,3.2208
87,3.0353
88,3.0684
89,3.1647
90,3.1027
91,3.1024
92,3.1947
93,3.1371
94,2.9959
95,3.0461
96,2.9798
97,2.9127
98,3.1798
99,3.049
100,2.9949
101,3.1801
102,3.1949
103,2.98
104,3.1369
105,3.1536
106,3.0818
107,3.1624
108,3.1503
109,3.2017
110,3.169
111,3.209
112,3.1232
113,3.0328
114,2.9652
115,3.0774
116,3.0551
117,3.0349
118,3.0565
119,3.0442
120,2.9825
121,3.3109
122,3.1161
123,3.0343
124,3.0569
125,3.1195
126,3.0676
127,3.0236
128,3.1143
129,3.1123
130,3.0537
131,3.1238
132,3.0706
133,3.0927
134,3.0409
135,3.1413
136,2.9773
137,3.1283
138,2.9968
139,3.1769
140,3.0926
141,3.0462
142,3.1074
143,3.133
144,3.0016
145,3.0981
146,3.103
147,3.1231
148,3.2449
149,3.0491
150,2.9862
151,3.3413
152,3.0819
153,3.04
154,3.1083
155,3.0773
156,2.9501
157,3.2553
158,3.0616
159,3.055
160,3.9438
161,3.0761
162,3.131
163,3.101
164,2.9981
165,3.1873
166,3.1021
167,3.0355
168,3.2028
169,3.1039
170,3.2354
171,3.0281
172,2.962
173,3.3387
174,3.0441
175,3.1131
176,3.0201
177,3.0978
178,3.0912
179,3.54
180,3.0915
181,3.3284
182,3.0611
183,3.0743
184,3.2682
185,3.0648
186,3.0928
187,3.2299
188,2.9904
189,2.9805
190,3.171
191,2.974
192,3.1819
193,2.9967
194,3.0691
195,3.2125
196,3.1698
197,3.0218
198,3.2826
199,3.2551
200,3.0817
201,3.2214
202,3.277
203,3.0343
204,3.5646
205,3.1835
206,2.9272
207,3.1753
208,3.118
209,3.0513
210,3.1977
211,3.1979
212,3.0397
213,3.1702
214,3.0402
215,3.147
216,3.0415
217,3.1729
218,3.0287
219,3.0138
220,3.2015
221,3.1479
222,2.9538
223,3.4779
224,3.0716
225,3.007
226,3.1475
227,3.0622
228,3.0745
229,3.219
230,3.0486
231,2.9818
232,3.1094
233,3.0454
234,2.9962
235,3.1851
236,2.9871
237,3.1842
238,3.0239
239,3.12
240,3.0455
241,3.1714
242,3.1268
243,3.0208
244,2.9444
245,3.1328
246,3.1449
247,3.2113
248,3.1382
249,3.1724
250,3.1593
251,3.0326
252,3.1041
253,3.0315
254,3.1802
255,2.9722
256,3.1545
257,3.1646
258,3.0319
259,3.0897
260,3.2376
261,2.9744
262,3.0619
263,3.1815
264,2.9851
265,3.176
266,3.0731
267,3.0018
268,3.1962
269,3.0506
270,2.976
271,3.2011
272,2.9309
273,3.0362
274,3.2806
275,3.0242
276,3.0453
277,3.1779
278,3.026
279,3.0532
280,3.2378
281,3.0627
282,3.0164
283,3.2938
284,3.1354
285,3.0623
286,3.3335
287,3.1038
288,2.962
289,3.2132
290,3.0753
291,2.9206
292,3.2641
293,3.0098
294,3.0942
295,3.2214
296,3.0747
297,2.9992
298,3.3112
299,3.0275
300,3.1713
301,3.0389
302,3.0382
303,3.1613
304,2.99
305,3.1101
306,3.0158
307,3.1106
308,3.0988
309,3.0039
310,3.038
311,3.2956
312,2.9926
313,3.3067
314,3.076
315,3.1057
316,3.1145
317,3.0619
