frame_number,processing_time
1,0.4218
2,0.4325
3,0.4227
4,0.4681
5,0.4814
6,0.4393
7,0.4359
8,0.4927
9,0.4564
10,0.4235
11,0.4136
12,0.4309
13,0.4644
14,0.4134
15,0.4038
16,0.4092
17,0.4056
18,0.486
19,0.4004
20,0.4316
21,0.3963
22,0.4031
23,0.4862
24,0.4296
25,0.3985
26,0.5121
27,0.3954
28,0.3914
29,0.4434
30,0.4137
31,0.4114
32,0.4887
33,0.4415
34,0.4456
35,0.3991
36,0.3894
37,0.4125
38,0.4108
39,0.3986
40,0.4473
41,0.4649
42,0.4342
43,0.483
44,0.4541
45,0.4113
46,0.4782
47,0.4072
48,0.4022
49,0.3986
50,0.4392
51,0.4167
52,0.4195
53,0.3969
54,0.4551
55,0.4056
56,0.4015
57,0.4141
58,0.4072
59,0.4353
60,0.4156
61,0.4013
62,0.4016
63,0.5028
64,0.4284
65,0.4529
66,0.453
67,0.4569
68,0.4612
69,0.4319
70,0.4139
71,0.4194
72,0.4529
73,0.4077
74,0.4003
75,0.4573
76,0.4193
77,0.4952
78,0.4625
79,0.4951
80,0.4024
81,0.4468
82,0.3978
83,0.4438
84,0.3963
85,0.5164
86,0.5404
87,0.426
88,0.4728
89,0.5193
90,0.4083
91,0.4556
92,0.4227
93,0.4496
94,0.4709
95,0.4626
96,0.4389
97,0.5258
98,0.469
99,0.4123
100,0.5258
101,0.4831
102,0.4143
103,0.4223
104,0.4139
105,0.4116
106,0.5027
107,0.4907
108,0.5264
109,0.4874
110,0.4709
111,0.5443
112,0.4724
113,0.5028
114,0.4722
115,0.4411
116,0.5001
117,0.5034
118,0.443
119,0.4877
120,0.4123
121,0.3992
122,0.5246
123,0.4644
124,0.445
125,0.4337
126,0.4187
127,0.4364
128,0.4086
129,0.4122
130,0.4311
131,0.418
132,0.4077
133,0.4223
134,0.477
135,0.4104
136,0.4988
137,0.4822
138,0.4132
139,0.4012
140,0.4781
141,0.4817
142,0.4404
143,0.4856
144,0.4075
145,0.4768
146,0.4183
147,0.3841
148,0.5118
149,0.3991
150,0.4252
151,0.4463
152,0.4583
153,0.4328
154,0.5163
155,0.4567
156,0.452
157,0.4894
158,0.5044
159,0.4046
160,0.4778
161,0.4822
162,0.4592
163,0.4942
164,0.4724
165,0.4178
166,0.4623
167,0.3746
168,0.4356
169,0.4411
170,0.4316
171,0.4992
172,0.456
173,0.4046
174,0.4718
175,0.4717
176,0.4577
177,0.4756
178,0.4597
179,0.4677
180,0.4801
181,0.5115
182,0.4448
183,0.5078
184,0.432
185,0.5016
186,0.4666
187,0.467
188,0.4368
189,0.4076
190,0.4238
191,0.4304
192,0.5639
193,0.4226
194,0.4162
195,0.4963
196,0.4299
197,0.4437
198,0.4334
199,0.4086
200,0.4693
201,0.4291
202,0.4448
203,0.89
204,0.5859
205,0.8304
206,0.5666
207,0.3969
208,0.465
209,0.4553
210,0.4437
211,0.577
212,0.5006
213,0.3954
214,0.4135
215,0.4017
216,0.409
217,0.452
218,0.4074
219,0.4058
220,0.4372
221,0.4505
222,0.4044
223,0.4789
224,0.4043
225,0.4458
226,0.4222
227,0.4225
228,0.4003
229,0.4543
230,0.44
231,0.4946
232,0.422
233,0.4096
234,0.4017
235,0.4033
