frame_number,processing_time
1,0.4166
2,0.4422
3,0.5344
4,0.4276
5,0.5241
6,0.4058
7,0.4653
8,0.5135
9,0.5191
10,0.4043
11,0.4746
12,0.4427
13,0.4428
14,0.4441
15,0.4628
16,0.4195
17,0.4353
18,0.528
19,0.4184
20,0.4241
21,0.471
22,0.4343
23,0.443
24,0.5127
25,0.5301
26,0.4751
27,0.468
28,0.4134
29,0.5273
30,0.4198
31,0.4611
32,0.4868
33,0.4422
34,0.43
35,0.4229
36,0.5465
37,0.4205
38,0.4835
39,0.465
40,0.4163
41,0.4594
42,0.4881
43,0.4322
44,0.5079
45,0.4507
46,0.4581
47,0.4723
48,0.4417
49,0.521
50,0.5141
51,0.4085
52,0.427
53,0.5127
54,0.4257
55,0.4176
56,0.4234
57,0.4151
58,0.4092
59,0.4553
60,0.4167
61,0.434
62,0.4276
63,0.4577
64,0.4645
65,0.4862
66,0.4352
67,0.4036
68,0.4314
69,0.3886
70,0.4289
71,0.486
72,0.4591
73,0.4779
74,0.4843
75,0.4283
76,0.4249
77,0.4354
78,0.4095
79,0.4218
80,0.4299
81,0.4238
82,0.49
83,0.425
84,0.4652
85,0.4328
86,0.4416
87,0.4107
88,0.5133
89,0.4818
90,0.4516
91,0.4343
92,0.4233
93,0.4807
94,0.4135
95,0.4183
96,0.47
97,0.4219
98,0.4392
99,0.4606
100,0.4218
101,0.4712
102,0.4392
103,0.5103
104,0.4183
105,0.496
106,0.4183
107,0.4375
108,0.5595
109,0.4145
110,0.4296
111,0.5017
112,0.4747
113,0.4085
114,0.4553
115,0.4822
116,0.4176
117,0.4947
118,0.4764
119,0.4201
120,0.417
121,0.4142
122,0.429
123,0.4738
124,0.4176
125,0.522
126,0.4911
127,0.4688
128,0.4173
129,0.4146
130,0.4235
131,0.471
132,0.4135
133,0.4209
134,0.5093
135,0.467
136,0.4305
137,0.4726
138,0.4582
139,0.5402
140,0.414
141,0.4618
142,0.4475
143,0.445
144,0.5101
145,0.4181
146,0.4568
147,0.4263
148,0.5018
149,0.4409
150,0.4898
151,0.433
152,0.4584
153,0.4267
154,0.5398
155,0.4505
156,0.5225
157,0.451
158,0.5325
159,0.4583
160,0.4773
161,0.4093
162,0.4286
163,0.427
164,0.4952
165,0.3956
166,0.8695
167,0.5852
168,0.4389
169,0.4792
170,0.4507
171,0.4201
172,0.4118
173,0.4081
174,0.5016
175,0.4438
176,0.4737
177,0.3932
178,0.4412
179,0.4165
180,0.5125
181,0.4137
182,0.5116
183,0.4372
184,0.5318
185,0.4382
186,0.4986
187,0.4304
188,0.5083
189,0.4372
190,0.4462
191,0.4581
192,0.3972
193,0.4519
194,0.5557
195,0.4047
196,0.56
197,0.4424
198,0.4037
199,0.4653
200,0.4206
201,0.4338
202,0.4411
203,0.4879
204,0.4602
205,0.4269
206,0.5238
207,0.5452
208,0.4348
209,0.4287
210,0.4257
211,0.4556
212,0.474
213,0.4969
214,0.432
215,0.4673
216,0.4393
217,0.4656
218,0.4262
219,0.4393
220,0.4366
221,0.4061
222,0.5306
223,0.4602
224,0.4692
225,0.4303
226,0.4616
227,0.4039
228,0.414
229,0.4779
230,0.5509
231,0.4438
232,0.5283
233,0.4498
234,0.5158
235,0.4169
236,0.4152
237,0.4788
238,0.4881
239,0.4271
240,0.4243
241,0.4249
242,0.4373
243,0.4275
244,0.4976
245,0.4491
246,0.521
247,0.4094
248,0.5167
249,0.4377
250,0.4784
251,0.4399
252,0.5246
253,0.417
254,0.5439
255,0.4419
256,0.4667
257,0.4525
258,0.501
259,0.3983
260,0.535
261,0.4539
262,0.5095
263,0.4377
264,0.4626
265,0.5197
266,0.5572
267,0.4721
268,0.4012
269,0.441
270,0.439
271,0.3926
272,0.4677
273,0.4065
274,0.4303
275,0.4397
276,0.4862
277,0.4187
278,0.5059
279,0.4342
280,0.4947
281,0.4415
282,0.4819
283,0.3977
284,0.5414
285,0.449
286,0.4412
287,0.4387
288,0.4941
289,0.4111
290,0.443
291,0.415
292,0.4854
293,0.4373
294,0.3985
295,0.4054
296,0.4746
297,0.4552
298,0.4724
299,0.4688
300,0.524
301,0.4259
302,0.5018
303,0.4656
304,0.5284
305,0.4488
306,0.5282
307,0.3926
308,0.4792
309,0.4537
310,0.4883
311,0.45
312,0.5243
313,0.4698
314,0.5099
315,0.4432
316,0.4376
317,0.4256
318,0.5109
319,0.4872
320,0.4251
321,0.4131
322,0.4915
323,0.4567
324,0.5194
325,0.4207
326,0.5186
327,0.4313
328,0.5029
329,0.4546
330,0.4156
331,0.4635
332,0.5039
333,0.3757
334,0.5156
335,0.4549
336,0.4835
337,0.4146
338,0.5044
339,0.4444
340,0.4838
341,0.4406
342,0.5224
343,0.4477
344,0.5124
345,0.4395
346,0.5186
347,0.3898
348,0.428
349,0.4551
350,0.4767
351,0.5115
352,0.4577
353,0.5121
354,0.435
355,0.4411
356,0.4898
357,0.4328
358,0.4917
359,0.4395
360,0.505
361,0.422
362,0.4832
363,0.4731
364,0.5323
365,0.4491
366,0.5072
367,0.391
368,0.4047
369,0.4403
370,0.4551
371,0.4056
372,0.4205
373,0.437
374,0.4419
375,0.4227
376,0.5205
377,0.4991
378,0.5737
379,0.5533
380,0.4166
381,0.4822
382,0.4771
383,0.4634
384,0.4523
385,0.4594
386,0.4291
387,0.5209
388,0.4245
389,0.4506
390,0.4937
391,0.4166
392,0.5175
393,0.5155
394,0.4178
395,0.4143
396,0.4723
397,0.4018
398,0.5255
399,0.459
400,0.4209
401,0.4588
402,0.5431
403,0.4306
404,0.4441
405,0.4891
406,0.4074
407,0.4683
408,0.4826
409,0.4303
410,0.4577
411,0.4157
412,0.4089
413,0.4233
414,0.4773
415,0.4421
416,0.4459
417,0.5138
418,0.417
419,0.4337
420,0.4477
421,0.4386
422,0.5067
423,0.4135
424,0.4306
425,0.5218
426,0.4526
427,0.3954
428,0.4598
429,0.4783
430,0.4359
431,0.422
432,0.4121
433,0.4536
434,0.5113
435,0.4329
436,0.4248
437,0.5154
438,0.4138
439,0.4203
440,0.53
441,0.4323
442,0.4589
443,0.467
444,0.4407
445,0.403
446,0.5028
447,0.4021
448,0.4808
449,0.5155
450,0.4331
451,0.447
452,0.4405
453,0.4268
454,0.4567
455,0.4228
456,0.4871
457,0.4151
458,0.4822
459,0.4166
460,0.3992
461,0.487
462,0.4642
463,0.4535
464,0.5407
465,0.5234
466,0.3918
467,0.4108
468,0.4732
469,0.4591
470,0.4145
471,0.4509
472,0.4508
473,0.4408
474,0.4714
475,0.4559
476,0.4734
477,0.5409
478,0.4475
479,0.4166
480,0.4471
481,0.4121
482,0.4117
483,0.451
484,0.3991
485,0.441
486,0.434
487,0.4115
488,0.4894
489,0.4956
490,0.4121
491,0.4648
492,0.4613
493,0.4113
494,0.4335
495,0.4644
496,0.4968
497,0.4944
498,0.4389
499,0.383
500,0.4407
501,0.4949
502,0.4364
503,0.4465
504,0.4524
505,0.406
506,0.4308
507,0.4012
508,0.4307
509,0.4369
510,0.4326
511,0.4494
512,0.4222
513,0.4975
514,0.4947
515,0.4829
516,0.4283
517,0.4192
518,0.4493
519,0.4518
520,0.4644
521,0.4543
522,0.4825
523,0.4169
524,0.5782
525,0.4824
526,0.4287
527,0.4412
528,0.4497
529,0.4186
530,0.4526
531,0.4551
532,0.4175
533,0.4352
534,0.4199
535,0.4018
536,0.4895
537,0.6743
538,0.4805
539,0.5519
540,0.4482
541,0.4232
542,0.4522
543,0.4668
544,0.419
545,0.5032
546,0.4845
547,0.4407
548,0.4413
549,0.5282
550,0.4541
551,0.419
552,0.4664
553,0.4747
554,0.5408
555,0.4166
556,0.4755
557,0.4841
558,0.4818
559,0.4535
560,0.4831
561,0.4208
562,0.5033
563,0.4512
564,0.4127
565,0.6449
566,0.4877
567,0.4359
568,0.4668
569,0.5033
570,0.4213
571,0.4822
572,0.4453
573,0.5328
574,0.4911
575,0.4473
576,0.4786
577,0.5161
578,0.4932
579,0.5043
580,0.4781
581,0.5132
582,0.4763
583,0.4173
584,0.4767
585,0.4872
586,0.4789
587,0.4889
588,0.3996
589,0.4509
590,0.4171
591,0.4366
592,0.5043
593,0.4325
594,0.4523
595,0.4957
596,0.4042
597,0.5284
598,0.4714
599,0.4685
600,0.5467
601,0.4379
602,0.4181
603,0.4697
604,0.4453
605,0.4335
606,0.4573
607,0.4373
608,0.447
609,0.4228
610,0.4207
611,0.4359
612,0.4124
613,0.4427
614,0.4846
615,0.5169
616,0.4049
617,0.4487
618,0.4633
619,0.5262
620,0.4547
621,0.5105
622,0.4278
623,0.4645
624,0.4685
625,0.4442
626,0.4835
627,0.5037
628,0.4415
629,0.5188
630,0.4727
631,0.5498
632,0.4111
633,0.5144
634,0.48
635,0.5303
636,0.9584
637,0.5104
638,0.4475
639,0.5078
640,0.4489
641,0.5219
642,0.4648
643,0.4701
644,0.4161
645,0.4342
646,0.4216
647,0.3793
648,0.4259
649,0.529
650,0.4213
651,0.4877
652,0.5005
653,0.5114
654,0.5091
655,0.434
656,0.4757
657,0.4432
658,0.4326
659,0.5155
660,0.4054
661,0.5166
662,0.5492
663,0.4215
664,0.4527
665,0.5245
666,0.4845
667,0.41
668,0.4635
669,0.4158
670,0.414
671,0.5136
672,0.4954
673,0.4104
674,0.4913
675,0.5532
676,0.4203
677,0.4392
678,0.4311
679,0.427
680,0.4952
681,0.5069
682,0.4669
683,0.5249
684,0.4709
685,0.4728
686,0.547
687,0.405
688,0.4015
689,0.5246
690,0.4446
691,0.4614
692,0.5408
693,0.4198
694,0.4512
695,0.446
696,0.5387
697,0.4504
698,0.4702
699,0.4429
700,0.4374
701,0.5287
702,0.4994
703,0.5352
704,0.4365
705,0.4194
706,0.4129
707,0.4279
708,0.4819
709,0.4882
710,0.4606
711,0.507
712,0.4496
713,0.5298
714,0.4586
715,0.4895
716,0.4849
717,0.5079
718,0.4561
719,0.4336
720,0.4227
721,0.4595
722,0.465
723,0.5248
724,0.4592
725,0.4093
726,0.4955
727,0.451
728,0.5143
729,0.472
730,0.4575
731,0.4632
732,0.4436
733,0.5273
734,0.4779
735,0.5081
736,0.4589
737,0.5193
738,0.4066
739,0.4564
740,0.431
741,0.3901
742,0.4107
743,0.5046
744,0.4155
745,0.5037
746,0.4313
747,0.4225
748,0.4296
749,0.4113
750,0.5394
751,0.4598
752,0.4467
753,0.4173
754,0.4467
755,0.4955
756,0.4343
757,0.3985
758,0.4147
759,0.4967
760,0.4332
761,0.4135
762,0.4761
763,0.4186
764,0.4368
765,0.4783
766,0.5026
767,0.3942
768,0.4636
769,0.4611
770,0.4322
771,0.4263
772,0.4629
773,0.4579
774,0.4622
775,0.4864
776,0.4578
777,0.4552
778,0.4772
779,0.4808
780,0.4329
781,0.4126
782,0.432
783,0.4531
784,0.4164
785,0.5126
786,0.43
787,0.4695
788,0.4472
789,0.5056
790,0.5006
791,0.5278
792,0.4568
793,0.4496
794,0.5058
795,0.51
796,0.5081
797,0.5293
798,0.4814
799,0.4454
800,0.4943
801,0.4556
802,0.4924
803,0.5337
804,0.473
805,0.5067
806,0.42
807,0.4507
808,0.4823
809,0.4808
810,0.4952
811,0.4056
812,0.4375
813,0.4733
814,0.4801
815,0.5277
816,0.46
817,0.53
818,0.4807
819,0.5125
820,0.4646
821,0.5326
822,0.4638
823,0.4487
824,0.4621
825,0.436
826,0.4286
827,0.453
828,0.4067
829,0.4043
830,0.4672
831,0.4591
832,0.422
833,0.4965
834,0.435
835,0.4772
836,0.494
837,0.4169
838,0.5372
839,0.4439
840,0.4778
841,0.4409
842,0.4332
843,0.4091
844,0.4473
845,0.5142
846,0.4313
847,0.4504
848,0.4819
849,0.4402
850,0.5145
851,0.5127
852,0.4468
853,0.3992
854,0.5229
855,0.4189
856,0.5441
857,0.4789
858,0.4398
859,0.4314
860,0.4528
861,0.4266
862,0.4939
863,0.506
864,0.4357
865,0.477
866,0.4675
867,0.454
868,0.4662
869,0.4207
870,0.4509
871,0.4644
872,0.5102
873,0.4618
874,0.4788
875,0.5157
876,0.5529
877,0.4147
878,0.4563
879,0.4323
880,0.4278
881,0.4215
882,0.4236
883,0.4754
884,0.518
885,0.4303
886,0.4877
887,0.4748
888,0.4496
889,0.4519
890,0.4913
891,0.4523
892,0.5367
893,0.485
894,0.5068
895,0.4169
896,0.4233
897,0.484
898,0.4032
899,0.4807
900,0.5473
901,0.428
902,0.4167
903,0.4611
904,0.421
905,0.4473
906,0.4539
907,0.4694
908,0.4816
909,0.4128
910,0.4776
911,0.4757
912,0.4974
913,0.4188
914,0.4548
915,0.4411
916,0.4409
917,0.4849
918,0.4957
919,0.4679
920,0.4476
921,0.4981
922,0.4492
923,0.419
924,0.4744
925,0.401
926,0.5253
927,0.4227
928,0.5123
929,0.4288
930,0.4664
931,0.4763
932,0.4782
933,0.4846
934,0.4449
935,0.5322
936,0.4705
937,0.5269
938,0.4098
939,0.5012
940,0.4397
941,0.5304
942,0.4653
943,0.5293
944,0.4876
945,0.4969
946,0.5199
947,0.4242
948,0.4752
949,0.4273
950,0.4786
951,0.4149
952,0.4893
953,0.485
954,0.4176
955,0.4178
956,0.5295
957,0.4347
958,0.42
959,0.4706
960,0.4327
961,0.4581
962,0.5249
963,0.5502
964,0.4388
965,0.4324
966,0.4653
967,0.4819
968,0.5515
969,0.4408
970,0.4602
971,0.4557
972,0.4167
973,0.49
974,0.471
975,0.4149
976,0.4996
977,0.4502
978,0.4412
979,0.4303
980,0.5399
981,0.4009
982,0.5592
983,0.4727
984,0.4453
985,0.4406
986,0.554
987,0.4406
988,0.477
989,0.4892
990,0.4176
991,0.5147
992,0.4916
993,0.4002
994,0.4683
995,0.4619
996,0.4871
997,0.5447
998,0.4756
999,0.4455
1000,0.4156
1001,0.4887
1002,0.5372
1003,0.5407
1004,0.4415
1005,0.516
1006,0.4491
1007,0.3889
1008,0.4726
1009,0.5131
1010,0.5589
1011,0.4884
1012,0.4681
1013,0.5262
1014,0.4492
1015,0.4896
1016,0.518
1017,0.5272
1018,0.48
