frame_number,processing_time
1,0.8655
2,0.8599
3,0.874
4,0.8709
5,0.844
6,0.7967
7,0.8039
8,0.83
9,0.8735
10,0.8726
11,0.8677
12,0.83
13,0.846
14,0.7996
15,0.8472
16,0.8422
17,0.8479
18,0.8102
19,0.8596
20,0.8745
21,0.7991
22,0.8725
23,0.8234
24,1.0605
25,0.8832
26,0.7866
27,0.83
28,0.8034
29,0.8885
30,0.8799
31,0.8499
32,0.8886
33,0.8559
34,0.8408
35,0.7923
36,0.7989
37,0.8699
38,0.8501
39,0.8462
40,0.8511
41,0.864
42,0.8596
43,0.7817
44,0.8511
45,0.8731
46,0.8036
47,1.1246
48,0.8551
49,0.8533
50,0.8943
51,0.8536
52,0.8107
53,0.7846
54,0.8253
55,1.1972
56,0.8074
57,0.8102
58,0.8885
59,0.8845
60,0.8236
61,0.8858
62,0.8501
63,0.8913
64,0.9288
65,0.8077
66,0.8082
67,0.8684
68,0.8686
69,0.8034
70,0.8904
71,0.9247
72,0.8383
73,0.8344
74,0.8626
75,0.8024
76,0.8668
77,0.8504
78,0.8344
79,1.0208
80,0.8604
81,0.8186
82,0.886
83,0.8835
84,0.7882
85,0.8475
86,0.8931
87,0.8955
88,0.8791
89,0.8715
90,0.7733
91,0.904
92,0.8979
93,0.8213
94,0.8739
95,0.8299
96,0.863
97,0.8551
98,0.8297
99,0.8539
100,0.8806
101,0.8459
102,0.8473
103,0.9373
104,0.9055
105,0.8738
106,0.8164
107,0.8416
108,0.7832
109,0.8757
110,1.5991
111,0.854
112,0.8538
113,0.8186
114,0.8627
115,0.8206
116,0.8963
117,0.8679
118,0.8688
119,0.9945
120,0.8888
121,0.8725
122,0.8565
123,0.8871
124,0.8538
125,0.8315
126,0.8464
127,0.8251
128,0.9072
129,0.823
130,0.8421
131,0.906
132,0.8912
133,0.7548
134,0.8202
135,0.9554
136,0.9047
137,0.8583
138,0.8103
139,0.8912
140,0.8706
141,0.8194
142,0.8914
143,1.5864
144,0.8237
145,0.8504
146,0.9041
147,0.8464
148,0.8994
149,0.8359
150,0.839
151,0.8388
152,0.946
153,0.8245
154,0.8186
155,0.9064
156,0.8622
157,0.8679
158,0.9065
159,0.842
160,0.8601
161,1.2223
162,0.8905
163,0.8453
164,0.8514
165,0.8072
166,0.8985
