frame_number,processing_time
1,15.945
3,15.9685
4,15.9636
5,15.998
6,15.8686
8,15.916
9,15.9193
10,15.9135
11,15.9325
12,15.9843
13,15.8793
14,15.895
15,15.9383
16,15.9197
17,15.9894
18,15.9059
19,15.9054
20,15.8451
21,15.9277
22,15.8914
24,15.9498
25,15.9085
26,15.8938
27,15.9474
28,15.9211
29,15.9057
30,15.9141
31,15.9279
32,15.8971
33,15.9465
34,15.9201
35,15.8596
36,15.9206
37,15.9178
38,15.94
39,15.9061
40,15.9796
41,16.0928
42,15.9193
44,16.6561
46,15.9647
47,15.9892
48,15.8899
49,15.9821
50,15.8568
51,15.9467
52,15.8857
53,16.0029
54,15.9022
55,15.8986
56,15.952
57,15.9427
58,15.9107
59,15.8818
60,15.9792
61,15.9343
62,15.9539
63,15.9687
64,15.9933
65,15.9252
66,15.957
67,15.9143
68,15.9357
69,15.9163
70,16.5954
71,15.8651
72,15.918
73,15.8691
74,15.9822
75,15.8694
76,15.954
77,15.8979
78,15.9772
79,15.8416
80,15.956
81,15.8752
82,15.9333
83,15.8593
84,15.8592
85,15.9869
86,15.9154
87,15.9591
88,15.9062
89,16.0285
90,15.9237
92,15.9013
93,16.6546
94,15.8847
95,16.7093
96,15.9246
98,15.9425
99,16.02
100,15.9456
101,16.0051
102,15.9357
104,15.9306
105,15.8806
106,15.8782
107,15.8903
108,15.9431
109,15.8642
110,15.9543
111,15.8654
112,15.9005
113,15.9247
114,15.9793
115,15.9943
116,15.8363
117,15.9422
118,15.8635
119,16.0017
120,15.8446
121,15.9752
122,15.8507
123,15.9367
124,15.941
126,15.9071
127,15.9833
128,15.8792
129,15.9779
130,15.895
131,15.9075
132,16.1168
133,15.9189
134,15.9248
135,15.8984
136,15.953
137,15.9043
138,15.9473
139,15.8798
140,15.9424
141,15.9281
142,15.9544
143,15.9167
144,15.8672
145,15.9505
146,15.8342
147,16.0162
148,15.9121
150,15.9621
151,15.9681
152,15.8999
153,15.976
154,15.8894
155,15.9823
156,15.9341
157,15.8948
158,15.8874
159,15.9588
160,15.9379
161,15.9593
162,15.9198
164,15.908
165,15.9107
166,15.9239
167,16.032
168,15.9363
169,15.8816
170,15.9093
171,16.0075
172,15.8523
173,15.8678
174,16.8426
175,16.4112
177,15.9687
178,15.9964
179,15.9124
180,15.819
181,15.9312
182,15.9275
183,15.8801
184,15.9024
185,15.9098
186,15.9117
187,15.8917
188,15.9243
189,15.9007
190,15.9283
191,15.8987
192,15.9133
193,15.8956
194,15.9293
195,15.9268
196,15.9062
197,15.946
198,16.1642
199,15.9626
201,15.9274
203,15.9295
205,15.9017
206,15.9645
207,15.912
208,15.9725
209,15.9264
210,15.8822
211,15.8612
212,15.8746
213,15.8642
214,15.9391
215,15.963
216,15.9342
217,15.9366
218,15.9311
219,15.8997
220,15.9874
221,16.0314
222,15.9406
224,15.9346
225,15.9352
226,15.8962
227,15.9549
228,15.97
229,16.2659
230,15.8392
231,15.8901
232,15.8512
233,15.9519
234,15.9894
236,16.0314
237,15.9525
238,15.89
239,15.8879
240,16.0213
241,15.9272
242,15.9335
243,15.9621
244,15.9411
245,15.8915
246,15.9893
247,16.0256
248,16.004
249,15.8824
250,15.9769
251,15.9584
252,15.9145
253,15.971
254,15.9414
255,16.0027
256,15.9431
257,15.9981
258,15.9551
259,15.934
260,16.0351
261,15.9307
262,16.0148
263,15.995
264,15.8935
265,15.9827
266,15.9321
268,16.0354
269,15.9525
270,15.934
271,15.9932
272,15.9609
273,15.9171
274,16.1157
275,15.9752
276,15.9195
277,15.8831
278,15.9645
279,15.9786
280,15.9956
281,16.0824
282,15.988
284,15.94
285,15.9311
286,15.9726
287,15.8991
288,16.0409
289,15.9393
290,16.7166
291,15.9222
292,16.7976
293,15.8908
295,16.01
296,16.0615
297,15.9169
299,16.0055
300,15.9393
301,15.937
302,15.8859
303,15.9467
304,16.012
305,15.982
306,15.9123
307,15.9456
308,15.9954
309,15.9522
310,15.9327
311,15.9689
312,15.9181
313,15.9871
314,15.9087
315,16.84
316,15.9495
318,15.9659
319,15.9843
320,15.9319
321,15.9498
322,15.9054
323,15.9337
324,15.9144
325,15.9322
326,15.9174
327,15.9347
328,15.9272
329,15.9592
330,15.8696
331,15.8742
332,15.9705
333,15.9064
334,16.0013
335,15.834
336,16.7039
337,15.8442
338,15.9759
339,15.9413
341,16.0797
342,16.7042
343,15.9212
345,15.9951
346,15.9505
347,15.8672
348,15.9689
349,15.9549
350,15.9369
351,15.9066
352,15.9683
353,15.9145
354,15.9474
355,15.8854
356,15.9806
357,15.9067
358,15.9686
359,15.907
360,15.9178
361,15.9713
362,15.9613
363,15.8535
364,15.9606
365,16.6805
366,15.8834
367,15.939
368,15.889
369,15.9705
370,15.9332
371,15.9442
372,15.9891
373,15.908
374,15.8341
375,15.9175
376,15.9198
377,15.9291
378,15.9583
379,15.95
380,15.8693
381,15.897
382,15.865
383,15.9447
384,15.9104
385,15.9328
386,15.934
387,15.9335
388,16.0166
389,15.8916
390,16.0471
391,15.9067
392,16.5912
393,15.8636
395,15.9282
396,16.0614
397,15.8651
