frame_number,processing_time
1,15.8337
2,15.7276
3,15.656
4,15.7009
5,15.8745
6,15.6948
7,15.65
8,16.3987
9,15.8321
11,15.8499
12,15.7094
13,15.7292
14,15.9344
15,15.7619
17,16.1554
19,15.7065
20,15.9484
21,15.7653
22,15.751
23,15.7007
24,15.9119
25,16.4608
26,15.7355
28,15.9399
29,15.7072
30,15.7322
31,15.6494
32,15.8534
33,15.818
34,16.2799
35,16.3051
37,15.8196
38,15.7131
39,15.6525
40,15.8867
41,15.7577
42,15.9734
43,15.6986
44,16.5927
45,15.847
47,15.6845
48,15.9621
49,15.6332
50,15.8084
51,15.7189
52,15.803
54,16.2882
56,15.7026
57,15.8985
58,15.739
59,15.8237
60,15.7261
61,15.7875
62,15.7486
63,16.9656
64,16.3153
66,15.7763
67,15.8869
68,15.6291
69,15.858
70,15.7703
71,15.7877
72,15.7045
73,16.8802
74,15.8126
76,15.8409
77,15.9109
78,15.7415
79,15.8538
80,15.7436
81,15.899
82,15.7003
83,15.8431
84,16.2463
86,15.7638
87,15.691
88,15.7877
89,15.7095
90,15.8848
91,15.7463
92,15.8773
93,16.3393
94,16.7085
96,15.8185
97,15.9071
98,15.7559
99,15.8815
100,15.6462
101,15.8546
102,15.7121
103,15.831
104,15.9174
105,15.8397
107,15.7143
108,15.9433
109,15.6898
110,16.0091
111,15.7359
112,16.0273
113,16.0342
114,15.9575
115,16.2806
117,15.8074
118,15.7089
119,15.8311
120,15.7489
121,15.78
122,15.8207
123,15.6811
124,15.7152
125,17.0408
126,15.8131
128,15.7453
129,15.731
130,15.9474
131,15.742
132,15.9611
133,15.7213
134,16.0119
135,15.6912
137,16.1229
139,15.7865
140,15.7287
141,16.016
142,15.7951
143,15.854
144,15.7741
145,15.9532
146,15.7522
147,17.2578
148,16.2503
150,15.8145
151,15.9052
152,15.7511
153,16.0436
154,15.6743
155,15.8905
156,15.8059
157,15.7973
158,16.579
159,16.4554
161,15.7206
162,15.8914
163,15.6705
164,15.834
165,15.7029
166,15.8354
167,15.6913
168,15.9195
169,15.7189
170,16.2898
171,15.8668
173,15.9643
175,15.7752
176,15.8778
177,15.7191
178,15.6569
179,15.825
180,15.7259
181,17.0684
182,15.7877
184,15.7848
185,15.6328
186,16.0255
187,15.6962
188,15.7554
189,15.7588
190,15.8451
191,15.6543
192,15.8915
193,16.0981
194,15.9569
196,15.7627
197,15.8017
198,15.7509
199,15.8599
200,15.6677
201,15.938
202,15.6549
203,15.9224
204,16.6491
205,16.1354
207,15.776
208,15.8686
209,15.7212
210,15.9179
211,15.6122
212,15.8727
213,15.7395
214,15.8312
215,15.7384
216,15.734
217,16.2961
219,15.7171
220,15.8334
221,15.686
222,15.8714
223,15.7649
224,15.7904
225,15.8688
227,15.7648
228,16.1589
229,16.3409
231,15.7517
232,15.7993
233,15.657
234,15.9339
236,15.7185
237,15.9108
238,15.653
239,15.8898
240,16.6843
241,16.3372
243,15.7472
244,15.8892
245,15.7361
246,15.7791
247,15.7904
248,15.6772
249,15.9445
250,15.64
251,15.957
252,16.8021
253,16.661
255,15.8666
256,15.905
257,15.7407
258,15.8992
259,15.6534
260,15.7928
261,15.6667
262,15.8666
263,15.7492
264,16.9719
265,16.1852
267,15.7768
268,15.8478
269,15.6365
270,15.933
271,15.7009
272,15.9226
273,15.7538
274,15.9725
275,15.6815
276,15.9162
277,16.0943
278,15.717
280,15.753
281,15.902
282,15.7405
283,15.9745
284,15.7352
285,15.8716
286,15.7083
287,15.7104
288,16.0264
289,16.2347
290,16.7578
292,15.8001
293,15.9416
294,15.873
295,15.967
296,15.7158
297,15.7778
298,15.9985
299,15.8567
300,15.9181
301,15.7399
302,16.1789
303,15.9837
305,15.7201
307,15.806
308,15.946
309,15.7095
310,15.8332
311,15.755
312,15.7402
313,15.9377
314,16.6215
315,15.7352
317,15.8061
318,15.7204
319,15.8203
320,15.789
321,15.7272
322,15.8603
323,15.697
324,15.9739
325,15.7304
326,15.9469
327,16.7272
328,16.2424
330,15.8543
331,15.867
332,15.6741
333,15.9968
334,15.6876
335,15.9406
336,15.7954
337,15.7128
338,15.9741
339,15.8251
340,15.89
341,15.837
343,15.8149
344,16.0556
345,15.8298
346,15.7875
347,16.0674
348,15.8028
349,15.9371
350,15.7417
351,16.0411
352,15.7335
353,15.8908
354,16.1351
355,15.8902
357,15.9461
358,15.7589
359,16.0311
360,15.8323
362,15.8929
363,15.9351
364,15.8247
365,15.7433
366,16.8182
367,15.7993
369,15.7644
370,15.977
371,15.8575
372,15.9979
373,15.7247
374,15.9243
375,15.7354
376,16.0311
377,15.7487
378,15.9979
379,15.8385
380,15.9522
381,15.7901
382,15.9322
383,15.7896
384,15.8666
385,15.7491
386,15.8875
387,15.7427
388,15.8374
389,15.7939
390,15.7785
391,16.1796
392,15.7355
393,16.003
394,15.666
395,15.9225
396,15.8396
397,15.9424
398,15.7018
399,16.0839
400,15.7597
401,16.0355
402,15.8266
403,15.9887
404,15.7478
405,16.0903
406,15.7195
407,15.8866
408,15.6748
409,15.9445
410,15.7593
411,15.9938
412,15.7939
413,15.9929
414,15.854
415,15.99
417,15.7608
418,16.0313
419,15.6364
420,15.9106
421,15.6907
422,16.1333
423,15.8161
424,15.88
425,15.6781
426,15.9748
427,15.6923
428,15.9519
429,15.7741
430,15.922
431,15.7374
432,16.0353
433,15.7059
434,15.9228
435,15.7359
436,15.9487
437,15.7683
438,15.9603
439,15.7271
440,16.062
441,15.7597
442,15.9312
443,15.7581
444,16.0099
445,15.7805
446,15.9199
447,15.7737
448,15.8403
449,15.7443
450,15.9436
451,15.7359
452,16.1959
453,15.7357
454,15.7993
455,16.0007
456,15.7744
457,15.9455
458,15.8882
459,15.7202
460,15.9364
461,15.7817
462,15.769
463,16.0047
464,15.8619
465,17.0604
466,15.9179
468,15.8818
469,15.744
470,15.8401
471,15.8168
472,15.7391
473,16.0447
474,15.8177
475,15.9892
476,15.7369
477,15.6389
478,17.1035
479,15.8491
481,15.7984
482,15.9925
483,15.7237
484,16.0003
485,15.6983
486,15.8373
487,15.7348
488,15.7797
489,15.9322
490,15.7195
491,15.9194
492,15.7325
494,15.7977
495,15.8916
496,15.671
497,15.7989
498,15.7702
499,15.9268
500,15.8853
501,15.7869
502,16.0323
503,15.697
504,16.131
505,15.7164
506,16.0381
507,15.8405
508,16.0004
509,15.7784
510,16.1202
511,15.6947
512,16.0545
513,15.7193
514,15.85
515,15.774
516,16.1132
517,15.8833
518,16.2784
519,15.8164
520,16.0291
521,15.7368
522,16.0248
523,15.737
524,15.9714
525,15.8472
526,15.8798
527,15.7235
528,15.7856
529,15.8567
530,15.9038
532,15.8535
533,15.8921
534,15.9215
535,15.9544
537,15.7615
538,15.999
539,15.8178
540,16.1329
541,15.6795
542,15.9605
543,15.8555
544,15.855
545,15.7646
546,15.825
547,15.7509
548,15.7625
549,15.9745
550,15.7838
551,15.9802
552,15.8136
553,16.0115
554,15.7238
555,16.0016
556,15.7177
557,15.9407
558,15.8353
559,15.8144
560,16.0202
561,15.8009
562,16.0092
563,15.7464
564,15.9219
565,15.6757
566,15.8943
567,15.7726
568,16.4793
569,15.8841
570,15.7145
571,15.935
572,15.7478
573,15.9748
574,15.7099
