frame_number,processing_time
1,0.8594
2,0.8505
3,0.8564
4,0.8833
5,0.877
6,0.8281
7,0.8685
8,0.8217
9,0.8533
10,0.8512
11,0.9348
12,0.7476
13,0.9147
14,0.8593
15,0.8556
16,0.8443
17,0.7483
18,0.775
19,0.7905
20,0.7781
21,0.7571
22,0.8198
23,0.8199
24,0.7925
25,0.8601
26,0.7724
27,0.7645
28,0.8
29,0.7352
30,0.7795
31,0.8013
32,0.7776
33,0.7592
34,0.8306
35,0.7408
36,0.7292
37,0.7623
38,0.8248
39,0.8464
40,0.7685
41,0.8076
42,0.8056
43,0.7906
44,0.8679
45,0.8185
46,0.8563
47,0.8072
48,0.8233
49,0.8348
50,0.7758
51,0.8036
52,0.7799
53,0.8473
54,0.7605
55,0.7485
56,0.8508
57,0.744
58,0.7891
59,0.7438
60,0.739
61,0.796
62,0.7995
63,0.7553
64,0.7909
65,0.8066
66,0.7757
67,0.7689
68,0.7978
69,0.7491
70,0.9498
71,0.842
72,0.7922
73,0.8592
74,0.8386
75,0.8439
76,0.8004
77,0.7643
78,0.7568
79,0.7958
80,0.8788
81,0.781
82,0.8053
83,0.728
84,0.8201
85,0.8229
86,0.7901
87,0.8336
88,0.7638
89,0.8524
90,0.8978
91,0.8126
92,0.7432
93,0.7988
94,0.857
95,0.8665
96,0.7613
97,0.7649
98,0.785
99,0.7611
100,0.7808
101,0.767
102,0.8834
103,0.7448
104,0.7377
105,0.8056
106,0.7949
107,0.7146
108,0.7875
109,0.8001
110,0.7261
111,0.7697
112,0.8053
113,0.773
114,0.7599
115,0.7803
116,0.7926
117,0.7644
118,0.7901
119,0.7968
120,0.7476
121,0.7581
122,0.804
123,0.7874
124,0.737
125,0.7519
126,0.7399
127,0.8134
128,0.7827
129,0.7543
130,0.8233
131,0.8233
132,0.7663
133,0.7671
134,0.9682
135,1.1476
136,0.784
137,0.8487
138,0.8157
139,0.8741
140,0.7869
141,0.8406
142,0.8572
143,0.7539
144,0.8612
145,0.838
146,0.7732
147,0.8246
148,0.8268
149,0.7873
150,0.8597
151,0.8323
152,0.836
153,0.7916
154,0.8347
155,0.824
156,0.8093
157,0.8192
158,0.8488
159,0.7926
160,0.8598
161,0.8216
