frame_number,processing_time
1,0.7465
2,0.7778
3,0.818
4,0.8091
5,0.8138
6,0.7886
7,0.7908
8,0.7654
9,0.7825
10,0.7477
11,0.7426
12,0.7406
13,0.8081
14,0.8005
15,0.744
16,0.7954
17,0.7609
18,0.7884
19,0.7944
20,0.7603
21,0.8036
22,0.7564
23,0.7614
24,0.7573
25,0.7587
26,0.7794
27,0.7834
28,0.7477
29,0.7655
30,0.8499
31,0.844
32,0.8138
33,0.7493
34,0.7489
35,0.8555
36,0.7987
37,0.8165
38,0.7276
39,0.8151
40,0.7756
41,0.8744
42,0.8506
43,0.7953
44,0.793
45,0.8254
46,0.8386
47,0.8417
48,0.7698
49,0.8571
50,0.8654
51,0.8411
52,0.8578
53,0.8951
54,0.8013
55,0.8207
56,0.8028
57,0.7551
58,0.8361
59,0.7497
60,0.8046
61,0.8599
62,0.7705
63,0.8292
64,0.771
65,0.8357
66,0.8124
67,0.8153
68,0.79
69,0.7641
70,0.7369
71,0.7823
72,0.7684
73,0.7777
74,0.7899
75,0.783
76,0.7368
77,0.768
78,0.7713
79,0.7924
80,0.7825
81,0.8023
82,0.7961
83,0.7625
84,0.7601
85,0.8126
86,0.7603
87,0.8022
88,0.761
89,0.7832
90,0.7923
91,0.792
92,0.9026
93,0.8161
94,0.7787
95,0.7912
96,0.7491
97,0.7598
98,0.7818
99,0.7424
100,0.7954
101,0.764
102,0.7471
103,0.7905
104,0.7568
105,0.7621
106,0.7685
107,0.7875
108,0.7385
109,0.7864
110,0.7402
111,0.7705
112,0.7871
113,0.8274
114,0.79
115,0.7537
116,0.7873
117,0.7847
118,0.7901
119,0.8008
120,0.7903
121,0.7565
122,0.8182
123,0.7482
124,0.7765
125,0.7825
126,0.7398
127,0.7958
128,0.8451
129,0.8502
130,0.8101
131,0.7856
132,0.7592
133,0.8128
134,0.7805
135,0.7715
136,0.9954
137,0.7654
138,0.748
139,0.7967
140,0.7556
141,0.8465
142,0.7665
143,0.8081
144,0.7588
145,0.7712
146,0.7743
147,0.7782
148,0.7665
149,0.7726
150,0.782
151,0.8024
152,0.7766
153,0.7746
154,0.7592
155,0.7429
156,0.8011
157,0.9026
158,0.7598
159,0.7736
160,0.8616
161,0.8235
162,0.746
163,0.8112
164,0.7423
165,0.7774
166,0.7955
167,0.7222
168,0.7537
169,0.7646
170,0.751
171,0.8924
172,0.7497
173,0.7519
174,0.7607
175,0.8552
176,0.7774
177,0.8114
178,0.7643
179,0.7893
180,0.7715
181,0.8093
182,0.7742
183,0.7557
184,0.7791
185,0.749
186,0.7634
187,0.7698
188,0.7535
189,0.7953
190,0.763
191,0.7722
192,0.8233
193,0.7797
194,0.7702
195,0.7967
196,0.726
197,0.7825
198,0.8244
199,0.7548
200,0.7609
201,0.7576
202,0.8176
203,0.7462
204,0.8316
205,0.7987
206,0.7584
207,0.8698
208,0.8176
209,0.7824
210,0.7823
211,0.826
212,0.8552
213,0.8979
214,0.7374
215,0.8428
216,0.7962
217,0.8153
218,0.762
219,0.7604
220,0.9045
221,0.8145
222,0.7731
223,0.9081
224,0.8615
225,0.8433
226,0.8326
227,0.8388
228,0.8108
229,0.8812
230,0.8123
231,0.8408
232,0.8403
233,0.8214
234,0.7934
235,0.8703
236,0.8328
237,0.8004
238,0.8005
239,0.7659
240,0.7565
241,0.8479
242,0.756
243,0.8158
244,0.7638
245,0.8064
246,0.8056
247,0.8742
248,0.7804
249,0.876
250,0.7989
251,0.8493
252,0.8047
253,0.8278
254,0.8188
255,0.9243
256,0.7772
257,0.8726
258,0.8655
259,0.7891
260,0.8043
261,0.8255
262,0.8614
263,0.7905
264,0.7923
265,0.8712
266,0.7527
267,0.8702
268,0.7709
269,0.8353
270,0.7807
271,0.863
272,0.8103
273,0.8072
274,0.9293
275,0.8416
276,0.7479
277,0.8052
278,0.7758
279,0.8185
280,0.7974
281,0.7658
282,0.782
283,0.7816
284,0.7532
285,0.8932
286,0.7965
287,0.7569
288,0.81
289,0.7915
290,0.7506
291,0.8795
292,0.7608
293,0.86
294,0.7947
295,0.8096
296,0.8177
297,0.8777
298,0.8521
299,0.846
300,0.7821
301,0.8209
302,0.786
303,0.846
304,0.842
305,0.814
306,0.8631
307,0.8832
308,0.8779
309,0.8519
310,0.7621
311,0.8754
312,0.8105
313,0.858
314,0.8424
315,0.8814
316,0.7707
317,0.8017
318,0.8322
319,0.8829
320,0.8995
321,0.8664
322,0.8269
323,0.7665
324,0.808
325,0.8064
326,0.7556
327,0.7848
328,0.8353
